,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
ARCUSDT,253.6019687673985,-2.166536734918999,1.642776900039684,4029.0023546751486,6073.0,26.472271296866303,227.1296974705315,13.0
ARIAUSDT,106.82931754114387,19.46391422059343,0.2731855438534856,687.430392648973,5051.0,76.77125609071253,30.05806145043169,4.0
ARKMUSDT,161.1093323474505,-0.5822496167858485,2.1255568212637455,5423.607284919317,20278.0,82.44129410790975,78.66803823954162,13.0
ARKUSDT,62.219762601501465,-4.209132524278578,0.8451239210414477,2180.2256040656466,22028.0,15.862548890377633,46.35721371112374,7.0
ARMUSDT,50.84124628168584,0.7413804103949589,0.4342975740377142,1102.7259967725167,2183.0,0.0,50.84124628168584,0.0
ARPAUSDT,-11.440926775192152,0.6123932303863655,2.4911088066547626,6294.274567818259,30552.0,19.360903003419622,-30.801829778611474,10.0
ARUSDT,64.42459815214589,1.6892570702686902,3.882263447961,9882.21261283845,34512.0,-11.365515668272593,75.7901138204184,14.0
ARXUSDT,62.769466568602866,-0.9437575017436957,0.21982037078395789,572.5497506779426,1559.0,0.0,62.769466568602866,0.0
ASMLUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASRUSDT,63.605215754398294,-9.544265578849293,0.3972909413384551,1023.5434053808473,9935.0,0.0,63.605215754398294,1.0
ASTERUSDT,25.503798292677082,2.356967246513589,1.071834292568555,3018.4496901917996,8173.0,-4.228956345603458,29.732754638280404,1.0
ASTRUSDT,60.99541207069484,1.9980768348301048,1.221365254879436,3148.854092499527,18228.0,-2.4535452250424337,63.448957295737486,7.0
ASTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAUSDT,40.511992570092815,2.8265929193239434,2.4441047952109503,6105.042669677513,24321.0,-9.68179258994704,50.193785160039724,10.0
ATHUSDT,-18.509102802568243,-1.0606964004387909,0.5306518182300903,1369.865059868341,10925.0,-5.433120729474498,-13.075982073093781,1.0
ATOMUSDT,103.60125789447935,1.0524543056647786,4.45680704429104,12410.116021647942,40043.0,14.957841580919936,88.64341631355904,4.0
ATUSDT,-170.8514026073942,-3.283076146569307,0.9013200367681076,1685.532484266869,5300.0,0.42298786245694703,-171.27439046985117,3.0
AUCTIONUSDT,-2.1156754250795675,13.071155586583586,1.1002849424684846,2875.270817478794,20536.0,32.46967802021782,-34.58535344529733,5.0
AUDIOUSDT,27.925739063581563,-4.339556396855824,2.6040625190966598,6727.000161650673,16422.0,-3.3377830753976863,31.263522138979113,8.0
AUSDT,-17.51214388194094,0.5884026163903487,0.32368162599461714,841.4220079973383,10967.0,0.0,-17.51214388194094,0.0
AVAAIUSDT,95.78875119857996,2.7960503598425968,1.2656112887711508,3251.8596339809933,8744.0,-56.86409670166702,152.6528479002468,7.0
AVAUSDT,12.700086550869374,0.1935764719514948,0.24466952117971158,617.4963403470565,14946.0,-0.6908274215251058,13.39091397239448,1.0
AVAXUSDT,-83.34775334964482,-0.6086309864150786,5.08591059858965,14737.36453063245,37687.0,-28.600511095153596,-54.747242254491525,7.0
AVGOUSDT,15.917625899767005,0.4692367428862317,0.22648687128990663,576.0558456084874,2183.0,-3.18499526386183,19.102621163628832,0.0
AVNTUSDT,223.94220109588613,-19.03377985845024,0.57311803958527,1518.0201936117228,8293.0,4.4769940703059135,219.4652070255803,2.0
AWEUSDT,-0.16212084215560355,-19.260286442447804,0.524350805525713,1279.8408787952917,8207.0,-7.650927697629928,7.488806855474363,3.0
